1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001345243	11166592	11167557
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00003653682	11168238	11168343
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00003530156	11169347	11169427
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00003523148	11169706	11169786
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00003615787	11172909	11172974
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00003537296	11174375	11174510
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00003629136	11174870	11174944
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167794	11175453	11175525
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167801	11177061	11177143
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167809	11181303	11181425
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167814	11182036	11182183
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167821	11184555	11184690
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167829	11186679	11186853
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167837	11187067	11187201
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167844	11187681	11187863
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167852	11188061	11188183
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167858	11188511	11188609
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167869	11188912	11189008
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001041990	11189795	11189895
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167893	11190586	11190834
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167905	11193137	11193254
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00003513153	11194408	11194523
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00003571700	11199361	11199492
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00003482987	11199590	11199715
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167940	11204705	11204812
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167950	11205025	11205102
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167960	11206733	11206848
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167966	11210183	11210283
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167973	11217209	11217348
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001167981	11227499	11227574
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743767	11259315	11259460
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743769	11259598	11259760
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743771	11264618	11264760
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001435329	11269369	11269515
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743775	11270871	11270963
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743777	11272369	11272531
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743779	11272853	11272965
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743781	11273456	11273623
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743783	11276205	11276291
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743785	11288725	11288975
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743788	11290982	11291111
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743790	11291357	11291491
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743792	11292493	11292585
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743794	11293455	11293544
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743796	11294200	11294322
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743799	11297900	11298105
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743801	11298459	11298674
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743803	11300360	11300604
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743805	11301610	11301738
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743807	11303171	11303357
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743810	11307682	11307790
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743812	11307876	11308151
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743813	11313896	11314030
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743814	11316049	11316249
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743815	11316990	11317222
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000743816	11318542	11318650
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00000818899	11319305	11319480
1	11166592	11322564	ENST00000361445	4	MTOR	ENSG00000198793	11166592	11322564	p36.22	2475	ENSE00001471842	11322502	11322564
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00001888095	43803478	43803598
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769675	43803770	43803902
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769674	43804213	43804391
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769673	43804942	43805240
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769672	43805635	43805797
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769671	43806058	43806184
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769670	43812116	43812300
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769669	43812463	43812605
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769667	43814514	43814673
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769665	43814934	43815030
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00000769664	43817887	43817974
1	43803478	43818443	ENST00000372470	3	MPL	ENSG00000117400	43803478	43818443	p34.2	4352	ENSE00001324938	43818189	43818443
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00001456599	46713404	46714080
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003704858	46714184	46714270
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003711467	46715672	46715791
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003705958	46724358	46724418
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003710087	46725636	46725771
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003703892	46726214	46726283
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003681522	46726399	46726687
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003550653	46726933	46727057
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003462978	46733131	46733281
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003691897	46736331	46736457
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003708705	46738138	46738212
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003704996	46738344	46738474
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003556760	46739027	46739137
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003709550	46739296	46739419
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003706535	46739810	46739888
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003706873	46740210	46740389
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00003710014	46743489	46743652
1	46713404	46744144	ENST00000371975	4	RAD54L	ENSG00000085999	46713360	46744145	p34.1	8438	ENSE00001882390	46743744	46744144
1	115247090	115259515	ENST00000369535	4	NRAS	ENSG00000213281	115247090	115259515	p13.2	4893	ENSE00001450280	115247090	115250671
1	115247090	115259515	ENST00000369535	4	NRAS	ENSG00000213281	115247090	115259515	p13.2	4893	ENSE00001365300	115250775	115250813
1	115247090	115259515	ENST00000369535	4	NRAS	ENSG00000213281	115247090	115259515	p13.2	4893	ENSE00000800104	115251152	115251275
1	115247090	115259515	ENST00000369535	4	NRAS	ENSG00000213281	115247090	115259515	p13.2	4893	ENSE00000784343	115252190	115252349
1	115247090	115259515	ENST00000369535	4	NRAS	ENSG00000213281	115247090	115259515	p13.2	4893	ENSE00001751295	115256421	115256599
1	115247090	115259515	ENST00000369535	4	NRAS	ENSG00000213281	115247090	115259515	p13.2	4893	ENSE00001450282	115258671	115258798
1	115247090	115259515	ENST00000369535	4	NRAS	ENSG00000213281	115247090	115259515	p13.2	4893	ENSE00001364464	115259279	115259515
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00001378279	156830686	156830938
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003567933	156834146	156834220
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003623421	156834520	156834591
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003620536	156836702	156836770
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003654983	156837896	156838041
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003491788	156838297	156838439
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003593627	156841415	156841547
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003653319	156843425	156843751
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00002402062	156844175	156844192
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003559053	156844363	156844418
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003538368	156844698	156844800
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003626699	156845312	156845458
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003547826	156845872	156846002
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003610371	156846192	156846364
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003644412	156848914	156849154
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00003572575	156849791	156849949
1	156830686	156851434	ENST00000524377	1	NTRK1	ENSG00000198400	156785432	156851642	q23.1	4914	ENSE00002167558	156851249	156851434
2	16080686	16087129	ENST00000281043	3	MYCN	ENSG00000134323	16080686	16087129	p24.3	4613	ENSE00000804855	16080686	16080865
2	16080686	16087129	ENST00000281043	3	MYCN	ENSG00000134323	16080686	16087129	p24.3	4613	ENSE00000999248	16082070	16082976
2	16080686	16087129	ENST00000281043	3	MYCN	ENSG00000134323	16080686	16087129	p24.3	4613	ENSE00001351613	16085615	16087129
2	29415640	30144432	ENST00000389048	3	ALK	ENSG00000171094	29415640	30144432	p23.1-p23.2	238	ENSE00001140354	29415640	29416788
2	29415640	30144432	ENST00000389048	3	ALK	ENSG00000171094	29415640	30144432	p23.1-p23.2	238	ENSE00001154361	29419636	29419726
2	29415640	30144432	ENST00000389048	3	ALK	ENSG00000171094	29415640	30144432	p23.1-p23.2	238	ENSE00001154367	29420408	29420542
